股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
600864,哈投股份,公用事业,43.76,217.0,0.24,6.4327,-1.6413,3.7541,210851.38,0.8844,4.22,28.49,43.59,-32.82,-55.52,-81.19,,,,10
2767,先锋电子,仪器仪表,144.56,62.85,0.2174,4.2535,-0.1088,1.915,15000.0,1.1081,5.2,38.05,15.08,3.5,-18.64,-16.36,,,,10
2741,光华科技,化工行业,107.23,69.19,0.13,2.1587,0.1157,0.2353,36000.0,0.8546,6.43,24.34,22.0,13.54,12.67,2.15,预升,2017-03-28,20%~50%,10
2199,东晶电子,电子元件,286.33,46.38,0.07,1.885,0.1023,2.1178,24344.24,-1.3101,3.59,1.83,30.51,-23.87,0.0,0.0,预盈,2017-02-28,0,10
300292,吴通控股,通讯行业,41.88,99.31,0.14,1.992,0.0093,0.6676,127485.05,0.312,7.18,25.59,18.18,43.69,53.4,59.06,,,,10
2778,高科石化,石油行业,102.95,34.55,0.2825,6.5799,-0.4501,2.4056,8910.95,2.8771,4.33,15.24,20.06,-7.26,-16.09,-29.1,,,,10
690,宝新能源,电力行业,26.84,199.1,0.28,3.7417,0.4188,1.3534,217588.79,1.1381,8.13,40.47,37.96,-15.82,9.83,0.18,,,,10
686,东北证券,券商信托,18.3,283.0,0.52,6.6288,-4.6623,2.4493,234045.29,2.1084,8.45,0.0,78.12,-38.14,-48.07,-49.16,,,,10
300309,吉艾科技,仪器仪表,0.0,121.4,-0.0334,3.7274,-0.1111,1.9672,48402.61,0.7692,-1.24,40.76,52.59,-32.24,-145.34,-146.22,,,,10
600270,外运发展,交运物流,16.05,159.7,1.0991,8.2036,-0.1032,0.5947,90548.17,5.7531,13.31,7.14,15.96,13.71,-1.49,-18.36,,,,10
2211,宏达新材,塑胶制品,0.0,48.00,-0.0261,1.7412,0.4327,2.3999,43247.58,-1.7255,-1.49,12.58,22.4,-9.3,0.0,0.0,预盈,2017-03-31,0,10
2481,双塔食品,食品饮料,78.23,106.1,0.08,2.1035,0.1069,0.4884,126339.0,0.5546,3.89,18.81,40.77,34.03,-39.23,-50.5,预升,2017-04-01,-45%~5%,10
300314,戴维医疗,医疗行业,89.53,56.51,0.1644,2.5476,0.0571,0.6095,28800.0,0.8219,6.56,53.31,7.03,10.9,32.44,14.77,,,,10
601600,中国铝业,有色金属,175.89,707.9,0.02,2.4214,0.7729,1.2519,1490379.82,-0.3012,1.03,7.53,70.76,16.68,170.82,0.0,,,,10
727,华东科技,电子元件,612.34,144.5,0.0052,2.3778,0.1966,1.4512,452956.7,-0.095,0.22,2.84,45.83,36.34,123.96,0.0,,,,10
2219,恒康医疗,医药制造,88.85,239.1,0.1082,2.0944,-0.1911,0.6385,186523.64,0.4148,5.29,32.59,24.41,60.19,6.16,-6.43,,,,10
2220,天宝股份,食品饮料,34.59,62.80,0.34,4.8482,0.4424,1.8411,54748.58,1.79,7.19,20.69,44.46,-3.88,16.7,19.15,,,,10
300633,开立医疗,专用设备,0.0,0,0.3223,1.7965,0.3795,0.187,40001.0,0.5735,20.31,64.99,29.17,4.89,21.78,7.79,,,,10
601519,大智慧,软件服务,0.0,127.2,-0.376,0.9838,-0.2648,0.5661,198770.0,-0.6127,-32.76,69.72,14.17,19.32,0.0,0.0,,,,10
2494,华斯股份,纺织服装,402.94,46.34,0.04,5.1674,0.1284,3.2408,38556.08,0.8077,1.0,28.92,20.83,-11.5,-16.61,4.63,,,,10
600612,老凤祥,珠宝首饰,20.15,215.8,1.5356,9.1871,-3.8164,0.9756,52311.78,6.2982,17.19,8.35,56.05,-2.93,0.32,0.14,,,,10
2234,民和股份,农牧饲渔,36.26,55.76,0.51,3.4116,0.9391,2.8535,30204.66,-0.8341,16.13,30.9,52.7,56.38,0.0,0.0,预亏,2017-03-25,0,10
600872,中炬高新,食品饮料,37.04,126.4,0.3213,3.3771,0.5943,0.3504,79663.72,1.7872,9.79,37.2,37.32,13.2,51.84,49.13,,,,10
600290,华仪电气,输配电气,212.68,87.69,0.0407,5.5108,-0.2965,3.778,75990.35,0.6758,0.74,28.46,46.15,0.78,-78.04,-87.8,,,,10
300330,华虹计通,电子信息,0.0,29.56,-0.0621,2.3905,0.055999999999999994,1.1511,16851.73,0.1765,-2.56,89.66,24.1,-24.52,-974.33,-1579.61,,,,10
2244,滨江集团,房地产,16.76,227.1,0.34,3.9866,3.4279,0.7514,311144.39,2.0084,9.2,27.43,69.48,66.29,48.4,44.23,,,,10
600811,东方集团,综合行业,30.14,203.7,0.2309,6.7639,-1.1512,3.3632,285736.62,1.6761,3.53,1.06,51.33,-20.54,6.93,-24.64,,,,10
600598,北大荒,农牧饲渔,28.32,208.2,0.414,3.286,0.9038,1.3614,177767.99,0.1971,12.91,79.23,26.16,-15.31,11.59,10.58,,,,10
600891,秋林集团,商业百货,22.04,58.36,0.32,4.6891,-1.6109,2.4289,61758.58,1.121,6.97,12.06,31.16,11.19,49.5,48.55,,,,10
2190,成飞集成,汽车行业,81.49,112.2,0.4,5.2161,0.6922,2.827,34518.84,1.095,7.88,25.06,49.84,35.44,56.3,69.67,预减,2017-03-15,-100%~-50%,10
603166,福达股份,汽车行业,115.8,90.64,0.11,3.4606,0.1561,1.7465,59201.87,0.6545,2.87,27.01,41.9,1.52,65.77,133.44,,,,10
300265,通光线缆,输配电气,42.56,51.03,0.37,2.7734,-0.0391,0.5782,33750.0,1.0846,13.7,28.13,53.84,23.04,22.9,29.59,,,,10
722,湖南发展,电力行业,38.16,70.55,0.3,5.8564,0.245,4.6056,46415.83,0.2036,5.31,55.29,6.85,2.03,9.21,8.55,,,,10
2808,苏州恒久,电子元件,167.31,52.92,0.2454,4.1975,0.1,1.6805,12000.0,1.2862,6.87,25.16,9.31,16.49,-15.98,0.0,,,,10
2268,卫士通,软件服务,2578.74,174.0,0.0097,2.5421,-1.1557,0.5609,52396.0,1.0712,0.38,33.6,56.62,56.2,5.8,0.0,预亏,2017-03-31,0,10
600761,安徽合力,专用设备,23.68,93.69,0.64,6.9866,1.2698,0.8972,61681.73,4.2296,9.52,22.51,29.42,9.06,-0.45,7.84,,,,10
300268,万福生科,农牧饲渔,0.0,47.30,-0.0608,1.4692,-0.0477,2.8133,13400.0,-2.3547,-4.05,65.33,15.91,-73.74,0.0,0.0,,,,10
601368,绿城水务,公用事业,31.31,85.21,0.2773,3.6857,0.6611,1.2246,73581.09,1.2515,7.7,48.63,65.25,5.12,6.35,8.23,,,,10
2168,深圳惠程,输配电气,185.06,140.5,0.0918,1.6380000000000001,-0.0008,0.5556,82685.48,0.5158,6.09,38.73,33.68,37.85,-43.92,48.73,减亏,2017-03-31,0,10
300270,中威电子,安防设备,88.63,38.54,0.1196,2.2548,0.1044,0.5361,27256.24,0.6835,5.5,50.92,30.76,22.03,18.49,32.87,,,,10
2799,环球印务,造纸印刷,231.8,51.30,0.2,5.059,0.2624,1.4834,10000.0,2.3176,4.32,21.83,25.03,-4.97,-10.83,0.0,,,,10
603638,艾迪精密,专用设备,85.68,64.73,0.2146,4.0275,0.2618,1.9998,17600.0,0.8916,8.53,41.2,24.29,0.0,0.0,0.0,,,,10
2265,西仪股份,机械行业,1240.18,86.97,0.022000000000000002,2.9681,0.0898,1.7964,31856.62,0.0912,1.45,13.44,37.13,14.39,0.0,0.0,预增,2017-03-28,185.64%~234.61%,10
598,兴蓉环境,公用事业,17.29,175.0,0.29,3.0004,0.4755,0.5961,298621.86,1.3319,10.22,41.95,45.9,-0.14,6.0,21.82,,,,10
600023,浙能电力,电力行业,9.85,767.1,0.43,4.2575,0.8382,1.7538,1360069.0,1.2192,10.09,26.1,37.05,0.0,3.82,4.55,,,,10
709,河钢股份,钢铁行业,30.89,384.4,0.0879,4.1711,0.8218,2.1854,1061860.79,0.7849,2.12,12.78,74.14,-3.4,83.9,101.43,,,,10
600021,上海电力,电力行业,23.62,257.6,0.3824,4.9595,1.7598,1.9644,213973.93,1.6839,7.8,25.21,69.87,-7.33,-10.29,10.93,,,,10
600020,中原高速,高速公路,12.51,106.8,0.1608,3.9093,1.1344,0.7897,224737.18,1.5684,4.15,59.17,75.5,-21.22,-41.83,-42.34,,,,10
600707,彩虹股份,电子元件,0.0,61.52,-0.37,1.7635,-0.1456,5.9067,73675.77,-5.4556,-19.1,-4.38,79.21,43.54,-642.68,0.0,,,,10
300280,南通锻压,机械行业,698.13,40.51,0.034,4.9609,0.1221,3.2971,12800.0,0.5523,0.69,26.52,24.54,3.49,6.83,13.63,,,,10
600688,上海石化,石油行业,11.71,697.7,0.551,2.2917,0.6677,0.0495,1080000.0,0.7682,26.38,28.44,26.65,-3.6,83.48,89.18,,,,10
600893,中航动力,航天航空,74.82,666.5,0.46,8.0114,-0.9873,5.0606,194871.88,1.8178,5.82,19.51,61.74,-5.38,-13.8,17.77,,,,10
600690,青岛海尔,家电行业,13.92,709.8,0.627,4.1102,0.8092,0.0137,609763.07,2.6751,15.79,29.07,70.39,18.78,6.49,7.19,,,,10
300415,伊之密,机械行业,53.75,53.02,0.31,3.3593,0.4736,0.9509,24000.0,1.1666,9.39,36.22,53.03,15.13,40.22,69.99,,,,10
601872,招商轮船,港口水运,12.0,283.0,0.33,3.0134,0.6631,1.3859,529945.81,0.6217,11.91,39.08,45.69,-2.14,49.95,97.25,,,,10
601222,林洋能源,仪器仪表,28.66,135.3,0.2007,4.5901,-0.3428,2.5991,176409.18,0.8963,5.29,31.09,29.54,8.71,11.94,6.18,,,,10
2687,乔治白,纺织服装,65.01,38.39,0.12,2.7591,-0.2015,1.0241,35485.2,0.5382,4.49,48.23,20.33,15.66,9.11,6.82,,,,10
2448,中原内配,汽车行业,33.14,71.10,0.3648,3.7082,0.4084,0.9044,58810.23,1.6021,10.22,37.61,19.15,6.41,11.16,9.68,,,,10
2539,云图控股,化肥行业,49.34,106.7,0.161,3.0292,0.2167,1.125,101010.0,0.8270000000000001,5.38,16.93,61.58,-5.74,1.28,5.85,预增,2017-03-31,30%~60%,10
600410,华胜天成,软件服务,334.62,112.4,0.0228,6.4526,-0.3007,4.4823,110448.42,0.8482,1.07,16.95,41.41,-2.43,-43.77,-43.73,,,,10
601939,建设银行,银行,5.73,14801,0.92,6.2271,3.53,0.5381,25001097.75,3.1473,15.44,0.0,92.42,-0.02,1.45,1.31,,,,10
37,*ST南电A,电力行业,5.87,76.73,2.17,3.2230000000000003,1.5368,0.6018,60276.26,1.0689,101.34,8.33,53.62,17.03,0.0,0.0,,,,10
2010,传化智联,化工行业,73.48,560.7,0.18,3.4125,0.0075,1.8224,325781.47,0.5366,5.2,21.77,25.91,-4.65,66.28,-88.62,,,,10
2690,美亚光电,仪器仪表,44.3,128.6,0.322,2.8703,0.2449,0.5869,67600.0,0.9583,11.2,52.06,10.93,12.93,2.11,4.55,,,,10
600192,长城电工,输配电气,208.45,46.52,0.0505,4.3628,0.0075,2.0947,44174.8,1.1604,1.17,25.08,55.19,0.61,-44.86,-73.05,,,,10
600500,中化国际,化工行业,77.82,233.5,0.11,5.4385,0.7608,2.1319999999999997,208301.27,2.1907,1.99,10.9,61.09,-11.5,-45.24,31.32,,,,10
2014,永新股份,包装材料,28.01,56.77,0.6,4.643,0.8358,1.7831,33574.45,1.3591,12.31,23.32,22.89,2.99,6.68,13.67,,,,10
600501,航天晨光,专用设备,0.0,82.11,-0.02,5.0587,-0.5866,3.3465,42128.36,0.5232,-0.33,24.43,47.06,-32.52,-133.84,-168.71,,,,10
507,珠海港,港口水运,53.79,60.24,0.1064,3.2893,0.3,1.0001,78954.09,1.1109,3.28,20.24,49.63,-13.93,62.17,48.67,,,,10
35,中国天楹,环保工程,54.09,97.47,0.1091,1.6031,0.0706,0.7621,123855.77,0.5213,7.05,50.56,62.99,22.84,11.75,11.03,,,,10
2339,积成电子,软件服务,68.82,73.09,0.21,4.0395,-1.0321,1.2115,37889.6,1.6527,5.3,43.0,40.18,22.73,10.19,1.97,预亏,2017-03-31,0,10
510,金路集团,化工行业,274.47,66.10,0.0953,1.319,0.4274,0.0737,60918.23,0.06,7.48,17.05,35.88,-5.3,313.1,0.0,,,,10
300540,深冷股份,机械行业,94.55,44.64,0.57,7.8649,-0.331,4.1423,8000.0,2.3982,10.23,36.26,31.45,2.11,-1.3,0.0,预亏,2017-04-01,0,10
600197,伊力特,酿酒行业,31.51,87.23,0.6277,4.3591,1.3298,0.4617,44100.0,2.1955,14.9,50.21,28.78,3.38,-1.82,-2.08,,,,10
600663,陆家嘴,房地产,29.33,776.9,0.7879,4.0626,-0.3732,0.0116,336183.12,2.2067,12.13,47.2,74.59,69.29,22.29,25.84,,,,10
30,富奥股份,汽车行业,15.96,110.4,0.4,3.8788,0.2443,0.4093,129325.15,2.1853,10.63,17.31,35.26,31.75,43.07,39.55,,,,10
601800,中国交建,工程建设,19.64,2952,0.97,8.67,1.8376,1.4847,1617473.54,5.0436,11.73,14.9,76.67,6.76,6.67,9.34,,,,10
601038,一拖股份,机械行业,35.62,119.6,0.2245,4.8492,2.1018,2.1354,99590.0,1.2947,4.69,18.4,58.34,-8.12,65.06,174.05,,,,10
300448,浩云科技,软件服务,300.62,55.64,0.4308,3.3336,0.2724,1.2711,20231.67,1.0641,13.97,45.8,22.07,17.02,32.29,24.8,预亏,2017-03-31,0,10
600513,联环药业,医药制造,56.39,35.35,0.29,3.7649,0.3201,1.4727,21958.17,1.1238,7.82,58.49,22.42,-5.85,25.09,27.73,,,,10
639,西王食品,食品饮料,67.45,104.6,0.26,4.198,-0.3126,1.4207,45453.05,1.5881,8.27,26.62,14.08,17.93,-8.01,-18.44,,,,10
300061,康耐特,塑胶制品,200.33,115.6,0.0823,5.9958,0.1778,4.6447,52570.92,0.3383,9.42,33.46,39.14,12.87,24.5,49.88,,,,10
600080,金花股份,医药制造,104.31,35.38,0.0833,3.5068,0.1236,0.8274,30529.59,1.3429,2.41,63.47,26.19,-17.34,15.83,25.66,,,,10
990,诚志股份,化工行业,185.5,205.5,0.29,12.1953,-0.0165,10.3167,125301.19,0.8284,3.81,25.55,22.99,-36.32,-19.66,0.0,,,,10
929,兰州黄河,酿酒行业,0.0,32.45,-0.10300000000000001,3.9574,0.4287,1.0371,18576.6,1.7905,-2.57,32.21,27.2,-6.07,-123.98,-56.24,,,,10
919,金陵药业,医药制造,37.18,66.98,0.3574,5.0381,0.1908,0.9251,50400.0,2.443,7.23,20.5,20.86,11.09,-13.43,1.85,,,,10
600843,上工申贝,机械行业,43.55,91.34,0.2867,3.5245,0.0002,1.7664,54858.96,0.9257,8.49,29.05,37.06,22.56,2.09,5.84,,,,10
157,中联重科,机械行业,0.0,370.2,-0.12,4.8034,0.2829,1.6563,766413.23,1.9524,-2.44,23.86,57.6,-3.52,-1218.64,0.0,,,,10
2563,森马服饰,纺织服装,18.06,257.6,0.53,3.7086,0.3183,0.9442,269454.04,1.4532,14.92,38.36,22.78,12.83,5.73,4.99,,,,10
300475,聚隆科技,家电行业,68.86,73.30,0.48,5.6862,0.4468,2.17,20000.0,2.2922,8.8,34.52,21.22,25.18,-8.27,-21.62,预降,2017-03-30,-60.73%~-47.64%,10
951,中国重汽,汽车行业,34.69,104.8,0.62,7.2895,-0.4596,0.6444,67108.08,4.8817,8.88,10.54,73.2,9.07,50.14,56.48,,,,10
300093,金刚玻璃,玻璃陶瓷,7135.7,50.22,0.0,4.0353,0.1281,1.7909,21600.0,1.0186,0.06,35.96,31.77,-8.0,-93.83,-105.54,,,,10
601857,中国石油,石油行业,631.39,14514,0.04,6.4983,1.4489,0.7014,18302097.78,3.8586,0.7,23.58,42.72,-6.29,-77.84,-85.68,,,,10
300085,银之杰,软件服务,200.45,134.6,0.0736,1.3715,-0.1887,0.0744,68401.38,0.2668,5.48,39.57,33.74,61.32,22.96,9.41,,,,10
300081,恒信移动,通讯行业,0.0,66.83,-0.0096,4.6634,-0.0374,3.4198,44404.48,0.2153,-0.54,42.47,13.28,-28.46,0.0,0.0,,,,10
965,天保基建,房地产,45.81,71.13,0.29,4.6427,1.3724,1.8772,100893.72,1.6485,6.39,35.97,44.2,26.68,55.52,52.7,,,,10
2424,贵州百灵,医药制造,53.34,257.3,0.34,2.1412,0.3307,0.107,141120.0,0.8865,17.6,64.37,27.64,16.59,17.25,21.52,,,,10
901,航天科技,航天航空,385.87,143.6,0.0682,9.8226,-0.0538,7.7333,40946.05,0.9562,2.0,23.52,30.24,-0.9,-3.22,-61.59,,,,10
600723,首商股份,商业百货,22.41,66.30,0.449,5.2864,0.6046,1.2531,65840.76,2.5391,8.74,23.17,40.67,-7.85,-14.08,-23.4,,,,10
89,深圳机场,民航机场,33.37,182.1,0.2743,5.2079,0.5562,1.3645,205076.95,2.4723,5.38,27.26,14.1,2.84,7.79,30.29,,,,10
975,银泰资源,有色金属,76.62,168.3,0.2031,3.5013,0.313,1.8961,108161.61,0.3946,5.93,77.27,4.4,4.24,-11.4,-3.64,,,,10
2311,海大集团,农牧饲渔,22.03,258.5,0.5563,3.7522,0.3707,1.1008,158181.15,1.5511,17.0,11.1,41.87,13.49,20.47,19.68,,,,10
980,金马股份,汽车行业,98.65,85.61,0.16,4.0797,-0.0101,2.399,52814.0,0.6374,4.09,23.42,47.4,4.16,43.85,50.06,,,,10
2441,众业达,输配电气,44.89,68.60,0.212,6.2727,0.33399999999999996,3.4581,54054.99,1.6580000000000001,3.77,10.21,27.92,-1.43,-25.71,-26.34,,,,10
300139,晓程科技,电子元件,186.05,36.33,0.05,4.7231,0.0028,2.1184,27400.0,1.3311,1.14,29.17,7.92,-13.33,-55.37,-58.02,,,,10
889,茂业通信,通讯行业,45.51,104.8,0.2777,3.8718,-0.0235,1.7764,62182.68,0.9578,7.4,24.14,17.58,-21.65,50.2,49.59,,,,10
888,峨眉山A,旅游酒店,36.9,70.55,0.3629,3.8923,0.4662,0.8107,52691.31,1.7588,9.35,41.22,21.66,-2.25,-2.57,9.6,,,,10
600398,海澜之家,纺织服装,15.29,477.6,0.7,2.2356,0.6517,0.449,449275.79,1.2855,34.64,38.99,58.53,7.39,5.74,5.49,,,,10
650,仁和药业,医药制造,23.52,84.83,0.22,2.1476,0.1508,0.2455,123834.01,0.7718,10.72,35.45,15.53,44.38,2.09,1.89,,,,10
300444,双杰电气,输配电气,69.12,67.02,0.3484,3.1635,0.2199,1.0945,28337.12,1.1035,11.43,30.57,45.14,51.04,7.55,9.77,预亏,2017-03-07,0,10
600765,中航重机,航天航空,50.15,121.6,0.31,4.503,0.2249,1.7799,77800.32,1.5534,7.21,25.75,71.04,-8.66,0.0,0.0,,,,10
2514,宝馨科技,金属制品,91.17,48.92,0.07,1.8821,0.013999999999999999,0.5059,55403.43,0.3393,3.96,38.23,30.12,-0.15,-2.8,-1.52,预升,2017-03-31,0%~30%,10
601313,江南嘉捷,机械行业,26.82,46.59,0.4024,4.2548,0.1137,0.8804,39718.24,2.0068,9.8,31.49,37.7,-9.17,-29.29,-33.88,,,,10
601766,中国中车,交运设备,30.11,3019,0.3936,4.0695,0.769,1.4179,2869886.41,1.5621,11.21,20.79,63.41,-5.04,-4.42,-1.97,,,,10
603966,法兰泰克,专用设备,159.45,66.51,0.1304,4.6727,0.0666,2.2569,16000.0,1.2358,4.32,25.35,37.87,0.0,0.0,0.0,,,,10
600543,莫高股份,酿酒行业,160.4,46.27,0.07,3.4307,0.1378,1.4509999999999998,32112.0,0.6688,1.97,60.82,12.99,-14.8,-8.77,-11.7,,,,10
2068,黑猫股份,化工行业,0.0,54.94,-0.01,3.1939,0.7058,1.3914,60706.36,0.7017,-0.21,16.94,65.68,-16.34,-130.5,-251.32,预盈,2017-03-31,0,10
600993,马应龙,医药制造,34.81,96.00,0.48,4.4173,0.3906,0.2756,43105.39,2.5116,10.86,38.27,21.45,11.08,11.59,1.76,,,,10
300112,万讯自控,仪器仪表,143.9,37.94,0.07,2.7034,0.1244,1.2166,26658.82,0.5031,2.81,52.53,18.61,17.44,19.52,22.54,,,,10
300005,探路者,纺织服装,63.68,85.21,0.1952,4.6142,-0.3722,2.2931,59419.59,1.1254,6.85,29.71,20.81,-12.43,-31.51,-39.55,,,,10
600385,山东金泰,贵金属,1264.09,29.61,0.01,0.4928,-0.2057,2.0191,14810.71,-2.7186,2.5,4.17,58.12,68.17,0.0,0.0,,,,10
600539,ST狮头,水泥建材,0.0,42.60,-0.1668,1.9249,-0.0762,2.3755,23000.0,-1.6132,-8.3,7.95,28.71,68.38,-301.79,0.0,,,,10
300421,力星股份,金属制品,82.03,44.83,0.314,8.6735,0.2466,6.5401,13055.47,0.9377,7.02,25.35,8.78,0.87,0.77,11.27,,,,10
600639,浦东金桥,房地产,31.75,200.0,0.5495,7.7032,0.9842,1.5226,112241.29,2.9028,6.95,64.78,51.68,-2.02,30.8,30.63,,,,10
2716,金贵银业,贵金属,63.64,112.5,0.26,4.1397,0.0244,1.0351,50329.06,1.8069,6.55,9.16,68.61,32.69,25.64,166.9,,,,10
603889,新澳股份,纺织服装,34.09,54.27,0.5,3.6511,0.4793,0.7982,32516.0,1.7444,14.3,20.49,27.03,13.2,20.49,25.22,,,,10
601000,唐山港,港口水运,16.29,208.8,0.2108,2.895,0.2522,0.7783,455840.66,0.995,8.96,30.65,30.95,31.71,15.46,14.97,,,,10
600054,黄山旅游,旅游酒店,30.44,132.3,0.4364,4.3004,0.485,0.4611,74730.0,2.4734,10.53,52.63,20.69,0.96,11.57,11.53,,,,10
603899,晨光文具,文教休闲,33.86,166.9,0.5358,2.6412,0.7409,0.29600000000000004,92000.0,1.1217,21.81,26.42,26.56,24.36,16.63,12.82,,,,10
2087,新野纺织,纺织服装,30.2,56.52,0.1644,3.5329,-0.2372,1.2753,81679.43,1.1119,6.0,19.07,63.41,38.46,38.76,196.98,,,,10
603032,德新交运,交运物流,87.11,49.32,0.3185,3.1016,-0.322,1.0794,13334.0,0.8606,18.32,34.21,26.06,-21.63,20.19,-35.31,,,,10
600386,北巴传媒,交运物流,50.03,58.91,0.29,4.3723,0.5314,1.6046,40320.0,1.2136,6.68,20.49,46.53,16.11,-19.43,-27.47,,,,10
601992,金隅股份,水泥建材,16.58,501.9,0.25,3.6729,0.3281,0.5493,1067777.11,1.9648,6.72,23.45,69.81,16.65,33.17,71.65,,,,10
2513,*ST蓝丰,农药兽药,51.75,55.47,0.32,7.3831,0.9871,5.327000000000001,34008.63,0.8711,4.36,33.61,38.01,44.17,0.0,0.0,预降,2017-03-21,-49.72%~-24.57%,10
600766,园城黄金,贵金属,744.15,36.03,0.02,0.2383,-0.002,1.0574,22422.68,-1.788,7.38,95.41,68.16,-6.75,-85.13,-47.84,,,,10
600549,厦门钨业,有色金属,120.35,245.6,0.1415,6.0865,0.9242,3.1115,108157.4,1.5748,2.31,19.3,47.75,-6.84,0.0,0.0,,,,10
600073,上海梅林,食品饮料,26.19,101.5,0.31,3.4647,0.7241,1.8118,93772.95,0.5736,9.35,16.0,49.64,6.46,136.73,138.29,,,,10
7,全新好,旅游酒店,237.2,54.99,0.0753,1.663,-0.1379,1.8325,23096.54,-1.2026,4.6,70.14,18.21,-68.44,0.0,0.0,,,,10
600674,川投能源,电力行业,10.66,398.0,0.6363,4.5014,0.0609,0.9204,440214.05,1.9666,14.58,37.01,22.21,-11.92,-12.61,-12.2,,,,10
300437,清水源,公用事业,153.01,48.45,0.1251,5.3021,0.0567,3.3627,21832.2,0.8341,4.75,24.2,16.94,8.03,-6.16,-13.92,,,,10
2045,国光电器,电子元件,111.29,67.25,0.14,3.2224,0.4147,0.9894,41690.4,0.9249,4.55,19.01,52.91,15.13,25.97,-2.73,预增,2017-03-22,450%~500%,10
2106,莱宝高科,电子元件,59.32,91.76,0.3,5.1823,0.2311,2.9439,70581.62,0.8216,5.95,14.85,20.0,38.37,0.0,0.0,,,,10
603996,中新科技,电子元件,54.94,64.62,0.39,4.6488,-0.525,1.8565,30015.0,1.5801,8.59,7.76,55.0,20.94,8.98,12.48,,,,10
2052,同洲电子,通讯行业,0.0,71.24,-0.2032,1.8604,0.1343,1.1759,74595.97,-0.4475,-10.36,20.59,44.53,-43.53,-1352.3,0.0,预盈,2017-03-31,0,10
300436,广生堂,医药制造,108.52,72.07,0.4681,3.8933,0.5205,1.6569999999999998,14187.57,1.3919,12.56,86.95,21.17,1.28,-35.83,-35.83,预降,2017-03-21,-30%~0%,10
600393,粤泰股份,房地产,141.45,205.3,0.13,3.8213,-2.5249,2.6337,126812.39,0.0991,3.32,45.12,57.74,2.92,164.91,349.52,,,,10
2564,天沃科技,机械行业,0.0,80.27,-0.4073,3.3782,0.3604,1.9419,73576.2,0.3582,-10.15,18.02,83.65,-47.78,-1162.53,-2163.09,预盈,2017-03-18,0,9
2671,龙泉股份,水泥建材,148.62,56.39,0.06,4.2857,0.3839,2.5183,48072.31,0.6875,1.94,33.01,41.21,46.08,3.77,-16.08,预亏,2017-03-31,0,9
2357,富临运业,交运物流,28.28,41.98,0.3551,3.2861,0.5983,0.575,31348.9,1.4604,10.99,30.75,61.87,-7.02,-30.1,-31.79,,,,9
2681,奋达科技,家电行业,41.84,161.2,0.309,2.2758,0.2879,0.4843,124665.26,0.7966,14.2,30.88,31.49,21.98,31.33,32.28,,,,9
2246,北化股份,化工行业,76.32,70.00,0.2,2.9688,0.1756,0.735,41368.65,1.1202,7.06,26.61,22.57,-15.0,53.05,87.52,,,,9
600716,凤凰股份,房地产,133.0,69.74,0.057,3.7466,0.7615,1.5807,93606.06,1.0142,1.56,28.34,63.11,70.83,0.0,0.0,,,,9
2679,福建金森,木业家具,0.0,48.33,-0.04,5.0878,-0.1457,2.4634,13868.0,1.5002,-0.87,66.1,56.26,-47.16,-135.06,-2516.66,预亏,2017-03-31,0,9
2605,姚记扑克,文教休闲,73.79,68.63,0.1756,4.0871,0.2535,1.7017,39716.92,1.2233,6.46,29.27,29.91,-19.35,-13.21,-13.55,,,,9
2436,兴森科技,电子元件,56.39,105.0,0.13,1.5766,0.1508,0.0066,148790.75,0.525,8.5,30.66,42.31,38.7,37.37,73.59,,,,9
2428,云南锗业,有色金属,0.0,86.28,-0.16,2.2561,0.2906,0.5022,65312.0,0.622,-6.73,7.25,18.77,-25.83,-269.01,-3190.29,预盈,2017-03-31,0,9
2400,省广股份,文化传媒,32.52,184.9,0.5,3.8713,0.4452,1.3567,134102.86,1.4088,17.69,18.12,47.69,13.36,11.61,9.41,,,,9
2431,棕榈股份,园林工程,124.68,141.1,0.06,3.0883,-0.2043,1.0783,137699.65,0.8807,2.02,16.66,66.21,-11.59,123.15,71.84,减亏,2017-03-31,0,9
2395,双象股份,塑胶制品,132.07,42.48,0.1349,4.6161,0.2488,2.3898,17880.6,1.0596,2.99,14.34,21.97,5.31,46.51,82.01,,,,9
2564,天沃科技,机械行业,0.0,80.27,-0.4073,3.3782,0.3604,1.9419,73576.2,0.3582,-10.15,18.02,83.65,-47.78,-1162.53,-2163.09,预盈,2017-03-01,0,9
600759,洲际油气,石油行业,1514.57,177.2,0.0039,2.3032,0.0706,1.0806,226350.75,0.2898,0.17,50.24,65.14,-11.21,77.58,0.0,,,,9
2652,扬子新材,金属制品,71.31,57.96,0.25,2.1805,0.3345,0.2288,32004.0,0.8364,12.72,16.6,62.49,30.39,97.23,92.89,,,,9
2682,龙洲股份,交运物流,127.59,49.90,0.0782,6.8168,-0.46,4.2225,37491.24,1.4136,2.14,16.13,57.11,-4.43,-12.75,-71.33,,,,9
2465,海格通信,通讯行业,75.24,251.7,0.25,3.1134,-0.1534,1.2086,214575.17,0.7719,8.08,40.29,33.96,8.2,-8.53,-22.99,,,,9
