股票代码,股票名称,所属行业,PE(动),总市值,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%),预告类型,预告日期,变动范围,score
2019,亿帆医药,医药制造,26.31,188.2,0.18,3.2846,0.0911,1.0563,110079.81,1.3102,5.5,55.95,39.86,5.28,45.96,32.08,,,,11
2016,世荣兆业,房地产,63.55,78.73,0.012,2.2242,-0.1687,0.0637,80909.56,0.9889,0.54,46.49,76.46,199.96,0,0,,,,11
600059,古越龙山,酿酒行业,67.6,86.43,0.08,4.8952,0.0036,2.326,80852.42,1.2985,1.61,32.9,10.06,2.22,2.38,2.8,,,,11
2074,国轩高科,输配电气,26.79,276.2,0.23,4.7175,-0.6773,1.4909,87760,2.4194,5,38.15,61.76,-5.68,-34.02,-52.26,,,,11
300517,海波重科,工程建设,131.26,47.98,0.05,5.8632,-0.1213,2.5847,10240,1.9965,0.82,20.65,32.93,-11.51,-15.66,-16.01,,,,11
600068,葛洲坝,工程建设,18.17,543.4,0.131,5.0356,-1.2895,1.6642,460477.74,1.8437,2.64,11.26,68.47,37.86,15.59,19.38,,,,11
600106,重庆路桥,高速公路,23.49,69.35,0.05,3.9108,0.1302,0.0598,90774.2,1.7024,1.36,89.3,48.27,-24.09,4.2,7.9,,,,11
600843,上工申贝,机械行业,43.55,91.34,0.11,3.6083,-0.0748,1.7662,54858.96,1.0119,3.1,29.04,35.12,14.45,43.08,21.63,,,,11
2142,宁波银行,银行,8.41,711.7,0.6,11.9971,3.0049,2.5514,389979.41,5.7881,0.05,0,94.38,5.89,16.2,16.63,,,,11
2140,东华科技,工程建设,60.6,66.37,0.0466,4.6199,-0.1335,0.2032,44603.45,2.9454,1.01,18.62,65.31,19.16,19.85,21.64,预升,2017/4/29,0%~30%,11
300539,横河模具,塑胶制品,142.39,43.89,0.11,3.8174,0.1632,1.3104,9500,1.3831,2.81,25.23,27.35,23.42,35.5,29.22,,,,11
2135,东南网架,工程建设,129.25,63.49,0.04,2.8716,0.1981,1.0713,85453.22,0.7003,1.33,10.06,70.71,40.9,69.76,69.4,,,,11
2124,天邦股份,农牧饲渔,19.36,88.13,0.08,3.7817,-0.0852,1.7762,77308.54,0.9439,3.68,27.93,32.02,35.08,-23.63,39.86,,,,11
2123,梦网荣信,通讯行业,58.11,130.6,0.05,5.9864,-0.0535,3.3801,86159.5,1.3327,0.78,27.66,24.94,-2.61,-43.95,-42.53,,,,11
600861,北京城乡,商业百货,45.36,47.81,0.1042,7.5511,0.4376,2.7198,31680.49,1.8503,1.39,29.9,44.34,-10.83,16.53,13.97,,,,11
300540,深冷股份,机械行业,94.55,44.64,-0.06,7.8809,-0.3734,4.1708,8000,2.333,-0.77,12.62,25.95,-28.81,0,0,,,,11
2119,康强电子,电子元件,101.83,44.42,0.07,3.443,0.0136,1.1855,20620,1.0509,1.93,22.38,51.63,3.01,81.15,174.01,,,,11
2115,三维通信,通讯行业,0,43.83,-0.0223,2.2191,-0.0283,0.6716,41625.9,0.4631,-0.99,20.07,61.36,22.45,0,0,预盈,2017/4/29,0,11
600864,哈投股份,公用事业,43.76,217,0.05,6.5011,-1.0291,3.5548,210851.38,0.9711,0.78,21.15,59.77,-1.88,40.6,39.89,,,,11
2251,步步高,商业百货,54.14,125.6,0.1757,7.3144,0.6309,4.7825,86390.4,1.276,2.43,21.23,54.2,5.72,21.58,32.65,,,,11
600090,同济堂,医疗行业,50.2,165.7,0.09,3.8962,0.5894,1.9171,143966.29,1.4531,2.36,14.63,17.86,22.09,60.94,58.61,,,,11
600074,保千里,安防设备,40.23,330.3,0.07,1.8676,-0.3159,0.2954,243788.6,0.6765,3.81,40.07,50.6,73.08,23.73,19.61,,,,11
2084,海鸥卫浴,金属制品,57.45,47.96,0.0361,2.6293,0.3597,0.5795,45631.62,0.8926,1.38,20.23,32.73,18.66,110.41,200.68,,,,11
600097,开创国际,农牧饲渔,0,39.63,-0.2,3.8144,-0.1464,0.1258,20259.79,1.2358,-5.16,13.54,53.62,147.88,0,0,,,,11
300291,华录百纳,文化传媒,70.4,168,0.078,7.9187,0.0888,5.5644,81246.12,1.3127,1,11.83,8.97,-25.26,60.08,101.53,,,,11
2258,利尔化学,农药兽药,37.05,77.19,0.11,3.9894,0.0261,1.545,52437.3,1.2115,2.82,27.05,26.84,11.8,47.12,51.04,,,,11
300078,思创医惠,安防设备,79.03,105.9,0.08,4.6145,-0.1565,2.5715,44882.52,0.9029,1.66,41.63,22.69,-2.42,25.55,28.72,,,,11
300011,鼎汉技术,交运设备,123.51,102.5,0.0076,4.0791,-0.197,1.772,53105.15,1.2254,0.19,36.41,36.44,15.69,0,0,,,,11
600638,新黄浦,房地产,63.9,114.6,0.054,6.5253,-0.6703,1.8339,56116.4,3.0585,0.83,11.19,64.19,91.99,0.64,-25.05,,,,11
300024,机器人,机械行业,86.41,355,0.0371,3.594,-0.1843,1.6987,156023.96,0.7721,1.04,32.67,22.39,27.23,7.06,9.46,,,,11
300041,回天新材,化工行业,43.5,45.09,0.1153,4.0478,0.0712,1.5726,40078.44,1.2547,2.89,29.26,14.43,24.82,20.3,27.68,,,,11
600455,博通股份,软件服务,0,31.39,-0.044,1.945,-0.3771,2.3322,6245.8,-1.5048,-2.25,47.96,70.87,4.88,0,0,,,,11
300068,南都电源,电子元件,48.14,158.5,0.08,7.5733,-0.4754,5.1414,78715.89,1.3009,1.11,14.26,29.86,28,8.96,-21.48,,,,11
2592,八菱科技,汽车行业,71.73,86.78,0.14,7.4518,0.1171,4.2234,28333.12,1.7854,1.88,16.84,16.55,6.73,30.66,31.31,,,,11
2583,海能达,安防设备,64.16,257.8,-0.0898,2.6441,-0.2449,1.1457,174509.69,0.4365,-3.34,47.89,37.56,45.16,0,0,,,,11
600661,新南洋,文教休闲,40.9,70.99,0.062,3.6614,-0.0607,0.9811,25907.65,1.1504,1.7,43.54,54.71,20.98,15.96,9.2,,,,11
300080,易成新能,材料行业,226.49,46.56,0.003,6.4519,-0.1958,4.8351,50280.4,0.5285,0.05,33.53,50.64,-50.75,-34.66,-47.04,,,,11
600622,嘉宝集团,房地产,54.71,125.7,0.21,7.6461,-0.7073,3.2807,68260.6,2.8793,2.76,43.4,53.76,-21.19,37.09,35.45,,,,11
300098,高新兴,安防设备,50.49,135,0.0663,3.5605,-0.1419,1.9128,107476.46,0.6202,1.87,44.72,20.45,14.93,10.38,1.22,,,,11
300132,青松股份,化工行业,125.09,37.43,0.0297,1.6738,0.0511,0.2136,38592,0.3953,1.79,26.29,12.59,24.24,185.84,289.4,,,,11
2550,千红制药,医疗行业,36.14,88.7,0.055,1.8953,0.0036,0.0505,128000,0.7534,2.89,50.19,18.38,55.52,0.24,10.71,,,,11
600674,川投能源,电力行业,10.66,398,0.1834,4.8469,0.0356,0.9204,440214.05,2.1088,3.86,49.02,21.44,-2.37,-12.3,-12.42,,,,11
2540,亚太科技,有色金属,30.29,81.02,0.068,2.9051,-0.0832,0.6837,104000,1.1195,2.37,21.89,9.37,33.64,47.26,4.79,,,,11
300154,瑞凌股份,机械行业,45.11,44.21,0.06,3.5305,0.1185,1.5518,44700,0.7768,1.83,30.94,14.73,19.96,36.41,53.77,,,,11
600681,百川能源,公用事业,28.64,157.8,0.09,2.302,-0.0543,0.4938,96415.75,1.0796,3.85,29.13,42.65,61.44,44.36,45.21,,,,11
600682,南京新百,商业百货,0,402.3,-0.06,6.0486,-0.9897,3.5841,110131.02,0.9876,-1.11,35.21,71.22,0.36,0,0,,,,11
2513,*ST蓝丰,农药兽药,51.75,55.47,0.06,7.4424,-0.1411,5.327,34008.63,0.9316,0.82,27.04,37.98,14.91,-35.08,-19.53,,,,11
2627,宜昌交运,交运物流,54.04,31.07,0.0855,7.0395,0.0392,2.928,13350,2.6402,1.22,12.13,51.73,10.86,-9.37,-9.03,,,,11
600616,金枫酒业,酿酒行业,91.96,67.52,0.1,3.9886,0.0423,1.0298,51461.92,1.8267,2.65,49.75,15.65,-11.43,-13.88,-13.44,,,,11
300159,新研股份,机械行业,86.71,217.6,0.0005,3.9025,-0.0668,2.3178,149036.02,0.5358,0.01,31.93,25.02,17.21,-55.16,0,,,,11
2703,浙江世宝,汽车行业,174.13,110.6,0.0568,4.7219,0.1189,2.0865,31585.79,1.2214,1.21,21.12,27.83,13.2,6.67,-7.74,,,,11
2781,奇信股份,工程建设,62.25,79.2,0.18,7.452,-0.7705,3.2028,22500,2.9629,1.31,15.33,53.98,-6.2,1.96,4.75,,,,11
2731,萃华珠宝,珠宝首饰,128.79,43.31,-0.07,7.4168,0.4074,2.6676,15068,3.5308,-1.01,8.73,58.08,-37.54,0,0,,,,11
2795,永和智控,机械行业,110.27,74.3,0.12,6.2079,0.1574,3.4386,10000,1.4559,1.96,27.88,10.99,3.9,-16.91,-11.49,,,,11
2796,世嘉科技,金属制品,98.7,46.51,0.06,6.1416,-0.0395,3.3314,8000,1.5025,1,14.69,22.45,18.51,-26.7,-41.5,,,,11
2799,环球印务,造纸印刷,231.8,51.3,0.06,5.2218,-0.1085,1.4834,10000,2.451,1.17,21.43,22.87,19.02,-2.56,11.94,,,,11
2715,登云股份,汽车行业,666.92,29.67,0.07,5.1232,0.2404,2.7378,9200,1.1417,0.47,26.06,31.42,19.82,0,0,,,,11
2806,华锋股份,电子元件,188.61,48.38,0.0434,4.4438,0.0151,1.0323,8000,2.1786,0.98,17.58,36.33,33.91,12.31,7.44,,,,11
2811,亚泰国际,装修装饰,80.47,66.69,0.09,6.9309,-0.3147,3.4284,18000,2.2556,1.34,18.33,47.62,-10.58,-23.27,-14.97,,,,11
2710,慈铭体检,医药制造,0,0,0.29,4.3445,0.2761,2.0182,12000,1.2211,6.66,38.67,28.93,0,0,0,,,,11
2822,中装建设,装修装饰,56.15,86.55,0.1,6.5222,-0.8517,3.2022,30000,2.0965,1.14,16.06,46.93,6.99,-0.05,1.31,,,,11
600482,中国动力,材料行业,52.67,565.2,0.13,14.7659,-0.2557,11.1463,173919.09,2.4962,0.89,16.54,32.22,8.73,5.87,4.5,,,,11
2686,亿利达,家电行业,59,70.71,0.037,3.0987,0.0208,1.1426,44329.55,0.9106,1.69,32.38,32.62,36.68,-36.43,20.32,,,,11
600513,联环药业,医药制造,56.39,35.35,0.06,3.8243,-0.0633,1.4727,21958.17,1.1832,1.56,63.92,18.75,-15.76,4.39,3.38,,,,11
600510,黑牡丹,工程建设,27.74,98.01,0.07,7.1579,-0.2558,2.8542,104709.5,2.2461,0.95,14.13,57.88,12.13,18.75,18.21,,,,11
600597,光明乳业,食品饮料,28.73,161.8,0.1527,4.2112,-0.3041,1.4428,123063.67,1.495,3.66,35.17,60.79,7.45,58.39,82.13,,,,11
2682,龙洲股份,交运物流,127.59,49.9,0.05,6.903,0.0446,4.216,37491.24,1.4951,0.92,15.52,55.71,22.02,17.36,-19.1,,,,11
2848,高斯贝尔,通讯行业,144.21,63.6,0.033,5.0304,-0.3649,1.8151,16715,2.0608,0.67,20.55,36.66,-19.78,-84.24,-85.37,,,,11
2661,克明面业,食品饮料,44.59,56.4,0.106,6.3335,0.0552,4.0816,33633.4,1.1612,1.66,22.43,20.85,-0.64,6.91,18.45,,,,11
600489,中金黄金,贵金属,77.68,423.1,0.03,3.8702,0.1383,1.1975,345113.72,1.4812,0.66,11.02,62.24,43.51,46.01,86.19,,,,11
2651,利君股份,机械行业,183.35,158.1,0.03,1.9324,0.0189,0.3343,100250,0.371,1.8,43.24,21.71,10.12,38.7,35.32,预增,2017/4/29,20%~70%,11
2507,涪陵榨菜,食品饮料,32.16,84.62,0.12,3.0977,0.1285,0.5405,52623.82,1.36,3.99,44.21,23.04,25.08,25.61,27.01,,,,11
600710,*ST常林,专用设备,0,0,0.06,2.8989,-1.5184,0.9558,130674.94,0.7727,1.92,5.01,83.57,108.28,0,0,,,,11
2262,恩华药业,医药制造,46.22,143.2,0.1353,3.4578,0.1637,0.6176,63071.69,1.6111,3.99,51.43,30.87,10.46,21.42,20.98,,,,11
2311,海大集团,农牧饲渔,22.03,258.5,0.04,3.6163,-0.1714,1.1287,158181.15,1.506,1.02,9.94,51.14,36.53,47.45,45.09,,,,11
2346,柘中股份,水泥建材,972.97,156.1,0.039,3.765,-0.0003,1.1794,44157.54,1.2856,1.05,33.14,14.76,-5.61,63.66,47.54,,,,11
600290,华仪电气,输配电气,212.68,87.69,0.0019,5.4083,0.0572,3.778,75990.35,0.5733,0.04,30.99,37.32,-43.49,-90.3,-120.14,,,,11
300300,汉鼎宇佑,软件服务,155.24,95.09,0.0399,4.7812,0.0368,2.9983,45939.37,0.7054,0.84,28.36,37.22,-47.83,-19.8,-46.26,,,,11
2331,皖通科技,软件服务,73.74,56.68,0.0336,3.6214,-0.2236,1.5522,35032.71,0.9591,0.91,18.85,27.07,32.67,10.81,12.72,,,,11
600284,浦东建设,工程建设,23.8,85.45,0.0988,7.5364,-0.01,3.2733,69304,2.7933,1.32,11.59,48.94,-12.67,14.53,1.08,,,,11
600782,新钢股份,钢铁行业,28.25,104,0.1,3.1737,0.2056,1.538,278689.62,0.5295,3.12,6.56,67.39,77.72,0,0,,,,11
2321,华英农业,农牧饲渔,62.5,57.17,0.0162,4.5256,-0.8962,3.0221,53429.11,0.4287,0.36,10.87,59.84,77.37,-12.22,-3.22,,,,11
300312,邦讯技术,通讯行业,0,50.92,-0.04,2.4859,-0.2082,1.1168,32004,0.2933,-1.69,40.72,43.21,41.83,0,0,,,,11
2313,日海通讯,通讯行业,430.84,72.79,-0.02,6.4132,-0.4021,3.8105,31200,1.4232,-0.36,20.25,39.59,-16.81,0,0,,,,11
600271,航天信息,软件服务,25.24,387.7,0.21,5.0318,-0.3592,0.2271,186285.13,3.2837,4.15,15.29,37.46,32.71,7.33,-59.14,,,,11
2762,金发拉比,纺织服装,173.19,113.3,0.09,4.4695,0.1095,1.4769,20230,1.7705,1.93,52.14,7.27,9.09,17.16,25.35,,,,11
600270,外运发展,交运物流,16.05,159.7,0.2107,8.5206,-0.0122,0.5947,90548.17,5.9638,2.51,7.42,15.86,28.54,30.57,30.56,,,,11
2307,北新路桥,工程建设,247.64,86.5,0.0083,3.396,-0.4795,1.5467,55732.72,0.7077,0.26,12.49,78.49,55.49,7.83,-39.78,,,,11
2298,中电鑫龙,安防设备,65.86,90.88,0.0322,5.9391,-0.0538,4.1234,70396.07,0.7493,0.54,30.12,17.07,8.15,-23.76,-18.58,,,,11
300354,东华测试,仪器仪表,2006.24,30.6,-0.031,2.4642,-0.0669,0.804,13835.02,0.539,-1.25,60.04,9.32,21.51,0,0,,,,11
300358,楚天科技,医疗行业,60.78,76.95,0.06,3.8008,-0.1201,1.7931,44633.12,1.3512,1.53,44.38,42.49,9.78,1.57,8.03,,,,11
300395,菲利华,玻璃陶瓷,45.63,49.3,0.0515,2.6509,0.0896,0.374,29520,1.1566,1.85,44.53,22.07,26.26,58.94,52,,,,11
600219,南山铝业,有色金属,49.61,305.3,0.03,3.4542,0.0604,1.5869,925110.29,0.7724,0.9,20.27,21.98,23.2,32.28,33.08,,,,11
600216,浙江医药,医药制造,22.04,119,0.03,7.2979,0.0204,1.1492,96284.8,4.0349,0.34,21.3,18.68,-9.16,-62.9,-67.3,,,,11
2281,光迅科技,通讯行业,56.23,160.3,0.1534,4.4973,-0.5418,1.7032,62892.48,1.6456,3.34,18.28,39.21,28.23,30.38,55.34,,,,11
600292,远达环保,环保工程,60.68,91.98,0.03,6.2498,-0.1821,3.8145,78081.69,1.1099,0.46,21.05,39.54,-19.53,-63.2,-64.65,,,,11
600299,安迪苏,农药兽药,18.6,383.2,0.12,4.6414,0.2272,0.8324,268190.13,3.013,2.58,39.2,19.36,-10.14,-43.54,-44.37,,,,11
300171,东富龙,医疗行业,35.51,87.83,0.0829,4.6955,-0.1655,1.8285,63413.64,1.5787,1.76,38.02,26.26,6.28,-39.69,-40.35,,,,11
600335,国机汽车,国际贸易,18.99,135.5,0.1586,6.9454,-1.4209,2.1725,102973.68,3.3639,2.31,4.22,60.32,-0.5,-12.09,-7.73,,,,11
300176,鸿特精密,汽车行业,137.61,59.01,0.1244,6.0685,1.1807,2.9764,10728,1.8417,2.07,21.88,63.59,4.03,5.5,14.98,,,,11
600366,宁波韵升,有色金属,11.19,115.8,0.1483,8.195,-0.1251,1.1984,55748.69,5.4039,1.77,29.99,19.97,9.83,-87.27,-76.18,,,,11
300195,长荣股份,机械行业,46.12,54.61,0.0953,9.1471,-0.0058,6.5029,43348.36,1.4559,1.4,29.39,23.14,-2.66,21.12,-65.21,,,,11
600721,百花村,医药制造,49.84,69.35,0.0493,5.7579,0.0691,5.7999,40038.64,-1.0559,0.86,23.22,16.9,36.12,0,0,,,,11
2436,兴森科技,电子元件,56.39,105,0.02,1.6026,0.0104,0.0066,148790.75,0.5498,1.49,30.21,39.73,30.53,89.61,91.33,,,,11
2424,贵州百灵,医药制造,53.34,257.3,0.1,2.1452,-0.1337,0.107,141120,0.8906,4.47,62.58,26.73,43.07,21.8,19.42,,,,11
300219,鸿利智汇,电子元件,34.15,88.03,0.1189,2.841,-0.0054,0.928,67097.57,0.8535,4.27,20.15,44.32,57.14,22.77,5.9,,,,11
2417,三元达,通讯行业,0,41.85,0.02,1.2801,-0.0292,1.5112,27000,-1.3326,1.21,24.96,50.5,58.68,0,0,,,,11
600339,*ST油工,工程建设,0,421,0.0416,4.0649,-1.0052,2.6012,558314.75,0.3154,1.31,12.55,73.51,14.2,0,0,预盈,2017/4/29,0,11
600331,宏达股份,有色金属,190.16,131.1,0.0235,2.3476,-0.1175,1.5149,203200,-0.2554,1,28.69,45.09,55.11,0,0,,,,11
2358,森源电气,输配电气,48.24,190.1,0.06,4.9293,-0.3405,2.5711,92975.7,1.1955,1.26,28.3,37.44,3.74,33.84,113.69,,,,11
300235,方直科技,电子信息,222.13,40.9,0.04,3.5008,-0.0781,1.6788,16783.11,0.7085,2.08,63.97,4,-9.93,-17.35,-15.5,,,,11
300255,常山药业,医药制造,54.51,72.93,0.05,2.4298,-0.0777,0.6063,93496.69,0.756,1.91,65.12,27.17,10.73,48.79,52.62,,,,11
300259,新天科技,仪器仪表,67.31,61.8,0.03,3.2255,0.0006,1.329,53550.18,0.8167,1.01,44.34,11.99,20.98,4.25,30.82,,,,11
2394,联发股份,纺织服装,18.4,57.88,0.19,9.0024,0.0687,2.9763,32370,4.4851,2.08,17.66,39.38,1.72,2.87,-11.3,,,,11
300261,雅本化学,化工行业,195.37,56.01,0.0322,1.9154,0.0789,0.4861,53697.45,0.3775,1.7,26.22,46.04,103.85,67.47,64.22,,,,11
300268,万福生科,农牧饲渔,0,47.3,-0.0054,1.5684,-0.0271,2.8133,13400,-2.2554,-0.35,70.28,10.65,0,0,0,,,,11
600763,通策医疗,医药制造,55.07,90.87,0.13,2.6836,0.0077,0,32064,1.6491,5.1,44.03,27.96,38.15,19.38,25.04,,,,11
2367,康力电梯,机械行业,21.85,107.2,0.1528,4.5288,0.0349,1.4664,79765.27,1.8145,3.43,36.19,32.94,-1.08,30.57,-10.24,,,,11
2359,齐星铁塔,输配电气,0,146.1,-0.0085,9.1655,-0.0652,8.1415,63952.46,-0.0134,-0.61,18.58,48.79,68.77,-187.37,-163.14,,,,11
2842,翔鹭钨业,有色金属,91.34,63.41,0.16,7.3023,-0.9744,4.0184,10000,1.8372,2.54,18.69,26.15,12.74,3.22,-2.62,,,,11
603366,日出东方,家电行业,26.83,79.44,0.02,4.7495,-0.3866,2.3992,80000,1.1004,0.44,34.75,24.28,-23.99,-62.23,-135.88,,,,11
603677,奇精机械,家电行业,67.61,55.28,0.25,10.753,-0.6323,6.6104,8000,2.8158,2.55,19.84,29.44,9.72,8.17,11.97,,,,11
603100,川仪股份,仪器仪表,45.55,57.95,0.06,4.8388,-0.3951,1.7861,39500,1.7167,1.25,31.19,56.92,-10.54,-1.54,-3.07,,,,11
601777,力帆股份,汽车行业,45.66,113.4,0.04,5.408,-0.0834,3.8006,125635.34,1.0851,0.83,12.17,76.52,27.46,-49.36,-57.06,,,,11
603828,柯利达,装修装饰,114.84,48.43,0.1404,5.7137,-0.4676,2.8912,18513.45,2.0125,2.5,15.24,61.69,-3.71,39.63,52.33,,,,11
601137,博威合金,有色金属,50.29,92.2,0.09,5.0635,-0.0069,2.9935,62721.97,0.9231,1.74,11.79,33.92,41.88,14.88,9.96,,,,11
603918,金桥信息,软件服务,1035.97,58.1,-0.0211,2.9136,-0.5302,0.8889,17732.5,0.8867,-0.78,27.57,33.05,38.38,0,0,,,,11
898,鞍钢股份,钢铁行业,30.38,395.7,0.148,6.3529,0.0604,4.3566,723480.78,0.4911,2.35,12.57,50.56,71.82,0,0,,,,11
603159,上海亚虹,专用设备,168.97,61.39,0.08,3.8913,-0.0134,1.2207,10000,1.517,2.18,21.51,21.57,29.84,4.3,5.19,,,,11
518,四环生物,医药制造,603.27,83.39,0.0104,0.6139,-0.0269,0.0354,102955.62,-0.4583,1.74,63.6,43.65,81.57,0,0,,,,11
601788,光大证券,券商信托,22.59,718.8,0.1274,10.4046,-1.8285,5.0999,461078.76,2.4045,1.25,0,72.23,-6.14,-1.59,-26.41,,,,11
62,深圳华强,电子元件,44.24,188.4,0.1088,5.6267,0.524,1.347,72131.68,2.8583,1.95,19.65,41.24,22.5,33.28,31.36,,,,11
60,中金岭南,有色金属,113.83,248.7,0.1,3.5914,0.1348,0.6569,221262.79,1.6814,2.81,11.26,50.4,61.94,0,0,,,,11
793,华闻传媒,文化传媒,24.3,225.1,0.0125,4.7212,-0.0492,1.7735,201736.6,1.7225,0.26,39.68,27.47,2.31,-85.64,-25.06,,,,11
965,天保基建,房地产,45.81,71.13,0.18,4.8562,-1.7546,1.9156,100893.72,1.8236,3.7,57.64,43.15,-10.11,123.28,-131.61,,,,11
603658,安图生物,医药制造,60.4,211.3,0.16,2.777,0.2108,1.2738,42000,0.2621,4.02,70.34,25.25,25.83,24.22,11.72,,,,11
601808,中海油服,石油行业,0,605.5,-0.11,7.2635,0.0412,2.5928,477159.2,3.1238,-1.6,-5.01,56.28,-9.4,0,0,,,,11
885,同力水泥,水泥建材,4717.59,134.8,0.0005,5.0724,0.3042,2.936,49638.2,0.8813,0.01,28.76,52.9,20.41,0,0,,,,11
883,湖北能源,电力行业,12.89,314.3,0.068,3.7265,-0.0255,1.6617,650744.95,0.9605,1.84,25.02,35.41,37.09,10.85,10.4,,,,11
601186,中国铁建,工程建设,14.93,1816,0.212,9.2493,-1.4413,2.9773,1357954.15,5.0796,2.17,9.22,80.47,3.7,11.93,13.84,,,,11
978,桂林旅游,旅游酒店,63.64,41.74,-0.004,4.0733,-0.0681,2.6964,36010,0.1853,-0.1,43.23,41.73,24.05,0,0,,,,11
603128,华贸物流,交运物流,32.94,94.32,0.06,3.588,-0.015,1.9148,99918.48,0.6407,1.77,12.61,25.46,14.01,116.9,116.67,,,,11
603878,武进不锈,钢铁行业,60.9,72.5,0.04,9.6539,-0.112,5.2893,20200,2.9427,0.45,14.75,17.01,-18.45,0,0,,,,11
856,*ST冀装,专用设备,144.89,33.51,0.01,1.2996,-0.1614,1.7123,22700,-1.571,0.84,9.2,78.7,111.19,0,0,,,,11
601001,大同煤业,煤炭采选,29.76,102.3,0.01,3.018,0.5612,0.6734,167370,0.2251,0.36,58.89,61.73,75.72,-95.86,0,,,,11
603663,三祥新材,材料行业,128.65,50.6,0.08,3.2547,-0.1192,1.17,13415,0.9318,2.34,25.77,11.3,35.19,31.29,34.24,,,,11
603101,汇嘉时代,商业百货,72.03,58.13,0.1375,5.1807,0.032,1.8216,24000,2.2085,2.69,16.62,41.99,6.24,55.51,55.65,,,,11
153,丰原药业,医药制造,68.06,39.08,0.03,3.7054,0.0437,1.5311,31214.12,0.8204,0.81,26.62,55.13,23.34,44.12,15.71,,,,11
601222,林洋能源,仪器仪表,28.66,135.3,0.08,4.7201,0.0535,2.5991,176409.18,1.0105,1.55,37.63,34.26,-2.34,28.14,58.01,,,,11
402,金融街,房地产,11.8,330.9,0.18,9.4752,0.3089,2.2994,298892.99,5.5599,1.92,30.27,73.18,22.08,-30.97,-34.28,,,,11
603578,三星新材,玻璃陶瓷,130.56,62.29,0.19,5.1714,-0.2178,2.9745,8800,1.0031,4.71,30.6,16.4,7.09,19.69,19.67,,,,11
603010,万盛股份,化工行业,69.06,103.3,0.15,4.0521,-0.054,1.8496,25439.2,1.0827,3.47,23.76,26.49,25.96,16.2,14.11,,,,11
603098,森特股份,工程建设,63.65,113,0.06,4.0397,0.0371,1.17,40001,1.5702,1.45,28.37,21.04,28.51,2.85,7.57,,,,11
672,上峰水泥,水泥建材,94.76,103.4,0.11,1.9023,0.3303,-1.1936,81361.99,1.7966,5.82,28.79,71.46,62.17,0,0,,,,11
601258,庞大集团,商业百货,90.66,192.9,0.02,1.9724,-0.7685,0.559,667506.34,0.4183,0.89,10.24,80.99,12.49,206.19,653.13,,,,11
603189,网达软件,软件服务,287.65,76.57,-0.01,3.5621,-0.1349,1.6864,22080,0.7587,-0.43,35.73,4.33,-28.14,-233.31,-258.88,,,,11
601928,凤凰传媒,文化传媒,23.02,261.1,0.1148,4.6837,0.1504,1.1193,254490,1.8893,2.48,38.91,35.38,12.39,17.1,7.48,,,,11
911,南宁糖业,食品饮料,0,50.26,0.01,4.9335,-3.6773,4.4455,32408.09,-0.9781,0.14,15.06,79.58,68.83,0,0,,,,11
910,大亚圣象,木业家具,21.1,114.2,0.077,5.4274,-0.0681,0.0431,53077,3.8102,1.39,35.5,46.97,13.5,38.51,34.47,,,,11
603928,兴业股份,化工行业,50.07,59.21,0.09,5.2571,-0.037,2.7196,20160,1.3039,1.38,21.59,13.81,14.41,-38.12,-52.21,,,,11
603926,铁流股份,汽车行业,0,0,0.9325,4.1576,0.9983,0.375,12000,2.5348,24.65,35.14,33.72,6.64,18.94,13.76,,,,11
603090,宏盛股份,机械行业,118.19,47.1,0.07,4.4005,-0.0394,2.2229,10000,0.9999,1.44,29.97,18.68,29.54,-21.68,-25.72,,,,11
601918,新集能源,煤炭采选,57.12,138.1,0.07,1.8382,0.2233,0.6906,259054.18,-0.2641,3.93,42.39,83.28,51.47,0,0,,,,11
685,中山公用,公用事业,16.65,161.8,0.17,7.8919,0.0379,1.3968,147511.14,4.3974,2.12,29.96,22.52,4.48,19.25,21.69,,,,11
905,厦门港务,港口水运,39.48,81.56,0.04,4.9227,-0.5042,0.015,53100,3.5746,0.82,3.89,54.48,55.15,-37.58,10.56,,,,11
686,东北证券,券商信托,18.3,283,0.08,6.7627,0.237,2.4548,234045.29,2.1142,1.23,0,76.48,13.13,-51.7,-52.52,,,,11
932,华菱钢铁,钢铁行业,0,144.8,0.102,2.1713,0.3023,2.3303,301565,-1.4473,4.81,7.95,86.5,83.21,0,0,,,,11
601595,上海电影,文化传媒,61.05,144.8,0.13,5.2937,0.203,2.1962,37350,1.8649,2.44,26.82,27.02,-7.9,-26.88,-28.86,,,,11
498,山东路桥,工程建设,22.84,98.12,0.0239,3.1076,-0.0489,-0.4969,112013.91,1.8041,0.74,10.85,76.08,108.2,0,0,,,,11
980,金马股份,汽车行业,98.65,85.61,0.06,4.1388,-0.1357,2.399,52814,0.6965,1.44,18.21,45.84,41.13,11.73,12.11,,,,11
601798,蓝科高新,机械行业,590.47,52.19,-0.005,5.137,-0.1056,2.8121,35452.82,1.203,0,35.59,41.22,-22.65,-263.04,0,,,,11
921,海信科龙,家电行业,16.96,195.3,0.19,3.7564,-0.2082,1.5358,136272.54,0.9835,5.13,19.1,72.72,33.71,75.09,78.23,,,,11
