股票代码,基本每股收益(元),每股净资产(元),每股经营现金流(元),每股公积金(元),总股本(万股),每股未分配利润(元),加权净资产收益率(%),毛利率(%),资产负债率(%),营业总收入同比增长(%),归属净利润同比增长(%),扣非净利润同比增长(%)
779,-0.07,1.1047,0.0881,1.7261,18644.1,-1.8082,-6.06,7.22,71.68,22.03,0.0,0.0
780,-0.32,4.0275,0.2498,1.4291,101430.63,0.864,-7.71,14.01,23.05,6.01,0.0,0.0
782,-0.07,2.3073,0.515,1.2085,52813.96,-0.0126,-2.8,7.68,45.43,-21.51,-142.23,-177.79
783,0.08,4.7185,-0.7153,1.8925,552946.77,0.9485,1.68,0.0,75.51,0.61,-13.95,-14.24
785,0.01,3.0846,0.9121,0.293,25122.17,0.9416,0.26,21.01,68.18,-9.0,0.0,0.0
786,0.793,5.8011,0.9551,1.7009,178857.97,2.8038,13.75,34.18,27.08,8.01,30.57,34.45
788,0.03,1.9239,-0.5195,0.3342,59598.74,0.5218,1.31,19.52,46.53,-17.13,0.0,0.0
789,0.2703,4.4682,0.7579,0.4531,61336.44,2.7674,6.1,21.03,49.76,-5.96,16.13,16.83
790,0.1914,1.5448,0.1197,0.0887,43102.14,0.2475,13.21,54.74,38.97,24.15,0.0,0.0
791,-0.1129,5.146,1.0584,3.5039,97112.62,0.5524,-2.2,32.35,72.78,-15.36,-529.9,-334.46
792,0.1837,12.4053,1.0923,5.603,185739.37,4.7037,1.44,42.68,68.21,-4.76,-38.95,-184.59
793,0.429,4.7056,0.3374,1.7735,201736.6,1.7101,9.52,36.9,25.43,5.44,4.17,-2.64
795,0.013,1.7508,0.0495,0.9441,113368.41,-0.2352,0.76,23.2,19.61,-5.47,-10.95,149.55
796,0.2647,2.333,0.4023,0.7897,80300.03,0.4576,12.13,18.14,61.78,34.48,3.3,200.85
797,0.46,4.4887,2.7539,1.6981,49979.81,1.5604,10.96,20.47,78.68,6.73,72.9,183.49
798,0.1116,1.9729,0.0949,1.1457,31945.5,-0.2911,6.15,7.6,34.87,2.48,0.0,0.0
799,0.3342,5.7407,0.6749,3.5739,32492.9,0.5479,6.0,74.99,21.43,8.92,22.6,28.17
800,-0.5864,4.7243,0.3488,1.5293,162750.0,1.5754,-11.64,19.75,59.72,-14.83,-1902.38,-3181.84
801,0.0684,2.1907,-0.0402,0.2892,102280.66,0.8492,3.1,21.73,53.42,19.33,-34.59,-27.05
802,0.0069,6.084,-0.5114,4.4991,72625.03,0.838,0.11,90.9,15.2,19.62,0.0,0.0
803,-0.48,0.4808,-0.0805,0.1574,12773.09,-0.9066,-70.9,-9.03,88.32,-28.65,0.0,0.0
806,0.0117,1.849,0.0786,0.9607,109991.18,-0.193,0.64,26.17,26.84,44.72,-87.44,0.0
807,0.04,3.5898,0.1555,2.4621,260683.88,-0.0085,1.26,12.44,67.81,57.47,0.0,0.0
809,-0.042,3.6004,-0.0597,0.0388,82479.13,2.323,-1.15,-44.03,53.62,24.56,0.0,0.0
810,0.0298,2.6039,-0.3469,0.2353,103455.83,1.3732,1.15,13.75,57.87,-0.92,-79.22,-88.44
811,0.69,5.2248,0.6064,0.6155,43536.94,2.99,13.55,30.0,54.54,5.36,-2.17,134.14
812,0.0145,2.0116,0.0192,0.0377,44737.57,0.7272,0.72,26.13,35.35,9.47,3.18,10.85
813,0.11,2.6207,0.0209,0.9753,149432.12,1.4954,4.25,84.63,4.8,13.79,24.53,24.31
815,-0.13,2.7261,-0.0524,2.8189,69526.3,-1.192,-6.23,6.89,28.41,-9.26,0.0,0.0
816,0.0038,2.3523,0.001,0.9969,141880.33,0.3009,0.16,13.46,44.64,4.28,-47.09,-171.56
818,0.0601,3.1158,0.017,1.8122,69131.96,0.2468,1.95,13.68,14.66,-5.99,-28.84,-50.73
819,0.012,2.7282,0.0292,0.2724,25841.72,0.911,0.43,6.56,14.22,40.12,-11.14,-11.24
820,0.236,5.9517,-0.1537,4.2472,63724.52,0.6416,35.19,58.6,48.22,27.81,65.16,58.37
821,0.18,3.6376,0.1593,1.8062,47773.26,0.5129,5.03,28.96,36.69,24.77,68.74,1626.22
822,0.31,2.705,-0.0108,1.6813,89509.19,-0.351,12.08,32.62,35.87,83.54,14049.74,482.79
823,0.3487,5.5775,0.9317,2.6531,53696.6,1.5234,6.41,20.4,29.23,-2.92,104.86,76.62
825,0.148,3.8852,1.0286,1.1943,569624.78,1.3443,3.88,14.66,68.84,-23.11,0.0,0.0
826,1.249,8.4638,-0.5418,2.5814,85429.76,4.4025,15.79,32.88,63.51,9.08,16.18,15.64
828,0.7975,4.9067,-0.938,1.0967,103951.7,2.2123,17.12,65.49,42.5,14.14,1.53,3.25
829,0.24,2.2996,-1.1456,0.3078,95881.9,0.9259,10.48,4.36,77.86,-21.35,0.0,0.0
830,0.141,4.2262,0.4757,1.491,146486.08,1.4892,2.81,17.66,64.8,57.35,1427.65,3062.15
831,0.019,2.0303,0.1567,0.7545,98088.9,0.079,0.85,13.28,5.23,-2.49,0.0,0.0
833,0.06,3.938,0.4937,2.0085,66840.19,0.7935,1.47,13.9,23.02,3.27,-71.2,0.0
835,-0.2831,1.1171,0.1804,0.3171,32676.04,-0.2444,-31.31,46.61,75.93,-17.12,-1119.86,-34.45
836,0.0038,1.3942,0.0123,0.1663,120845.52,0.1826,0.27,10.86,26.62,18.04,-73.07,0.0
837,0.0216,4.0529,-0.1113,2.0954,69337.09,0.8141,0.53,14.12,55.18,6.13,0.0,0.0
838,0.0058,1.4672,-0.2032,0.2198,110046.22,0.2361,0.39,40.78,70.7,-58.61,-64.79,-66.09
839,0.0587,1.6658,-0.0607,0.1723,391982.64,0.334,3.48,19.83,54.54,39.45,-34.54,278.87
848,0.372,1.9312,0.1547,0.0177,97856.27,0.647,20.71,44.5,18.38,-7.35,5.69,6.42
850,0.1,4.8797,0.2219,0.0223,94366.5,1.534,2.14,9.0,38.95,1.81,21.71,0.0
851,0.1267,4.8632,0.5099,3.3582,63210.5,0.4985,2.9,6.39,58.18,16.82,-6.2,-24.32
852,-1.39,2.8597,-0.1995,1.5835,59815.77,-0.0373,-38.96,4.66,71.84,-32.41,-14297.18,0.0
856,0.01,1.2996,-0.1614,1.7123,22700.0,-1.571,0.84,9.2,78.7,111.19,0.0,0.0
858,1.787,12.4018,3.0814,0.2511,379596.67,8.687,15.01,70.2,22.47,13.32,9.85,9.09
859,0.0109,1.9163,0.0011,0.0,73944.97,0.0,0.0,12.35,0.0,26.19,0.0,0.0
860,0.7231,10.0687,1.767,4.9046,57059.0,3.4243,7.09,34.54,61.75,16.18,9.65,-38.66
861,0.0917,1.2716,0.2254,0.0,224987.35,0.2133,6.93,38.83,68.0,20.66,5.32,15.47
862,0.0038,3.9199,0.0301,3.8143,70862.66,-0.9289,0.1,34.07,70.18,-0.99,0.0,0.0
863,0.41,4.3093,0.0997,2.3487,138298.67,1.3088,10.59,26.08,57.2,1145.61,3345.75,0.0
868,-0.03,1.8656,-0.3644,0.5513,69556.56,0.2312,-1.78,6.88,84.0,6.81,-330.57,-517.08
869,1.43,11.9758,1.2983,0.8257,68546.4,9.6579,12.55,66.6,27.14,1.46,-4.62,-5.19
875,0.0061,3.5591,0.6823,2.6573,214631.4,-0.1441,0.34,20.13,71.4,2.38,-88.96,-755.19
876,0.5013,4.8911,0.4939,0.5946,421601.5,3.0114,10.7,8.08,31.53,-4.82,19.06,23.59
877,-0.15,6.6721,-0.1095,3.5031,88010.13,1.6004,-2.31,17.47,64.59,46.99,0.0,0.0
878,0.05,3.9379,-0.1181,3.1072,141639.88,-0.3657,1.2,4.16,72.64,94.47,0.0,0.0
880,0.07,4.7261,-0.2594,2.1337,27610.05,1.3083,1.52,13.41,58.18,-28.38,-34.24,-88.0
881,0.2955,4.8478,0.0633,3.0484,105559.8,0.7599,23.03,20.61,53.01,41.48,27.1,46.65
882,0.0561,2.8456,0.2361,1.5557,222608.64,0.1182,2.03,33.19,41.31,-23.14,-46.54,0.0
883,0.29,3.6471,0.5574,1.6617,650744.95,0.8927,8.42,35.32,36.66,32.14,20.99,25.04
885,0.086,5.0729,0.9213,2.936,49638.2,0.8809,1.93,25.34,54.12,-2.94,18.3,18114.61
886,0.048,2.5884,-0.0085,0.9546,98882.83,0.2702,1.86,67.6,17.92,-11.49,-27.1,-25.74
887,0.76,5.2316,0.7377,1.9536,123444.01,2.1808,16.75,29.65,44.16,28.14,26.25,23.57
888,0.3629,3.8923,0.4662,0.8107,52691.31,1.7588,9.35,41.22,21.66,-2.25,-2.57,9.6
889,0.3537,3.9478,0.2387,1.7764,62182.68,1.0276,9.34,24.79,17.9,-18.11,43.2,38.32
890,0.37,2.115,-6.646,0.0363,37964.16,0.8051,10.91,15.3,89.65,9.32,27.12,0.0
892,0.2702,2.7506,0.0414,1.1527,98098.05,0.5665,24.89,61.87,17.86,55.69,54.74,61.71
893,0.03,5.6835,0.1572,4.9818,75690.33,-0.3462,0.45,4.65,9.71,-78.48,-54.24,0.0
895,1.3346,4.3045,1.6808,0.5549,329955.83,2.1943,28.33,18.11,29.43,15.99,3.51,4.57
897,0.0291,0.8032,0.5085,0.1915,161727.22,-0.4284,3.69,37.73,76.52,20.64,0.0,0.0
898,0.223,6.2036,0.6011,4.3566,723480.78,0.3433,3.67,13.3,48.58,9.71,0.0,0.0
899,0.4,4.8876,0.3811,2.4941,97567.78,1.043,8.24,27.61,36.99,-14.73,-34.17,-29.6
900,0.81,7.6357,1.4745,0.9599,101188.56,4.7604,11.2,17.02,63.93,46.16,44.95,57.72
901,0.0682,9.8226,-0.0538,7.7333,40946.05,0.9562,2.0,23.52,30.24,-0.9,-3.22,-61.59
902,0.17,4.1143,-0.114,0.4961,131501.73,2.4287,4.22,17.52,30.5,0.52,3.23,3.23
903,0.1729,4.9999,0.9607,2.7284,87876.86,0.9693,4.07,17.39,53.49,27.75,11.63,-9.72
905,0.39,4.8815,0.5793,0.015,53100.0,3.5345,6.56,6.03,56.29,17.1,-21.68,1.41
906,0.32,4.3125,0.7311,2.1872,39293.27,0.9845,7.63,2.68,74.18,56.85,45.5,0.0
908,0.39,2.7191,0.014,1.0334,87977.44,1.1173,15.08,78.82,49.12,7.38,4.91,1.62
909,0.0725,3.3155,0.8582,1.5113,31235.25,0.643,3.03,12.22,80.12,-36.03,0.72,-50.57
910,1.02,5.4709,1.9514,0.0416,53077.0,3.8535,21.22,33.95,48.95,-14.92,70.22,109.64
911,-0.8,4.1173,-2.4654,4.4944,32408.09,-1.8432,-21.53,8.36,77.93,-26.42,-750.69,0.0
912,-1.09,0.1977,0.5381,1.6741,58500.0,-3.301,-148.13,2.06,98.49,1.04,-3587.42,0.0
913,0.12,4.6586,0.1817,2.9437,45353.6,0.1193,2.72,20.23,38.24,-1.94,0.0,0.0
915,0.89,6.9092,1.9887,0.1919,18025.5,5.4417,13.54,61.8,19.5,36.9,92.01,92.64
916,0.2752,4.2653,0.4912,1.2302,109000.0,1.2646,6.58,51.25,16.76,9.47,120.92,165.63
917,0.24,7.7541,-0.2078,4.3249,141755.63,1.8022,3.07,27.43,47.38,25.08,-12.64,-33.29
918,0.22,1.706,-0.4627,-0.4992,180419.15,0.7142,17.23,5.34,88.69,-24.2,0.0,0.0
919,0.3574,5.0381,0.1908,0.9251,50400.0,2.443,7.23,20.5,20.86,11.09,-13.43,1.85
920,0.23,1.858,0.4477,0.0,42200.0,0.4303,10.38,43.94,49.53,11.58,17.3,8.16
921,0.19,3.7564,-0.2082,1.5358,136272.54,0.9835,5.13,19.1,72.72,33.71,75.09,78.23
922,-0.8032,2.6369,0.1248,2.1006,54366.73,-0.6854,-26.43,16.59,48.92,-15.85,0.0,0.0
923,-0.1576,1.9607,0.817,0.826,19800.0,-0.1176,-7.71,14.52,71.95,23.67,0.0,0.0
925,-0.0819,3.7317,-0.7554,2.9892,32032.39,-0.2507,-2.17,26.0,69.17,-41.5,-427.68,-667.9
926,0.3,10.503,-0.2086,3.1505,94932.25,4.9682,2.89,30.65,72.2,-3.1,7.07,17.36
927,0.1018,1.0645,-1.3668,0.8399,159517.4,-1.1211,10.04,-29.51,63.31,-40.5,799.23,0.0
928,0.7917,6.0112,-2.0021,3.6225,69865.22,1.2402,15.9,17.98,68.7,-3.33,8.65,4.53
929,0.095,4.0203,0.1811,1.0371,18576.6,1.8533,2.39,27.71,23.51,-3.89,0.0,-75.53
930,0.132,1.6185,0.8136,0.9363,96441.11,-0.5189,8.48,13.79,68.61,-13.22,0.0,0.0
931,0.0363,2.1,-0.0481,2.1674,75312.7,-1.1982,3.27,46.31,66.1,37.16,-82.05,0.0
932,-0.3635,2.0515,1.1618,2.3302,301565.0,-1.5629,-16.29,6.57,87.06,8.1,0.0,0.0
933,0.153,3.136,0.3175,1.0263,190050.0,0.6287,5.02,25.18,85.13,32.51,-30.64,0.0
935,0.11,3.5581,0.706,1.2997,76344.03,1.1919,3.16,16.98,38.55,13.34,0.0,0.0
936,0.68,5.4953,0.2627,0.5691,88601.29,1.4774,15.88,12.64,43.02,5.58,604.46,613.0
937,0.069,5.2566,-0.0691,1.176,353354.69,2.5809,1.32,22.41,53.83,8.76,-30.65,0.0
938,0.775,22.8677,0.5123,20.2033,104230.32,0.9204,3.68,17.61,24.99,93.26,346.9,565.89
939,0.05,6.0928,-0.0287,3.91,196479.77,1.0559,0.89,34.63,66.73,12.26,11.28,29.21
948,-0.1852,5.6804,-1.7257,3.275,24660.6,1.0976,-3.21,27.36,41.5,-3.99,0.0,0.0
949,0.106,2.8365,0.4875,1.3455,125765.6,0.3299,4.12,13.56,37.29,19.96,-16.84,-0.99
950,-0.92,1.9318,0.2174,1.7871,59879.92,-1.049,-38.3,-6.44,79.31,-26.95,0.0,0.0
951,0.62,7.2895,-0.4596,0.6444,67108.08,4.8817,8.88,10.54,73.2,9.07,50.14,56.48
952,0.564,2.5984,0.6638,0.2415,25170.55,1.0556,24.32,52.19,59.66,27.55,577.96,523.1
953,0.0033,-0.2978,-0.3012,0.1516,29405.94,-1.5765,-1.12,0.55,112.12,-53.46,-95.75,0.0
955,0.0595,1.3315,-0.1231,0.9919,53839.5,-0.6604,5.04,11.15,36.85,60.48,0.0,0.0
957,0.77,4.1352,-2.4182,0.8044,59290.39,2.0711,19.53,21.0,79.08,48.65,141.5,152.68
958,0.51,4.7095,0.8599,3.2686,55113.66,0.3034,11.46,22.02,51.22,-7.01,-36.52,39.85
959,0.0758,4.6095,1.4862,3.7987,528938.96,-1.438,1.66,11.58,73.6,15.15,0.0,0.0
960,0.0925,5.3475,1.2215,4.5329,147205.51,-0.4527,1.75,7.04,68.47,7.56,0.0,0.0
961,0.1161,3.6547,-1.213,0.7155,370978.88,1.8623,3.22,16.41,86.17,68.41,16.05,173.54
962,-0.1192,3.2501,0.1703,2.7168,44083.26,-1.0351,-3.59,-0.69,43.77,28.76,0.0,0.0
963,1.1192,16.0938,-1.8136,7.0696,48605.82,7.2891,7.2,28.15,46.32,15.95,25.11,25.55
965,0.29,4.6427,1.3724,1.8772,100893.72,1.6485,6.39,35.97,44.2,26.68,55.52,52.7
966,0.3598,3.1375,0.6865,0.865,110828.41,1.1551,11.92,17.49,60.29,-12.15,-58.12,-51.53
967,0.091,4.7273,-0.1572,2.4815,72738.66,0.7174,1.96,15.33,45.2,2.69,35.23,-49.6
968,0.3974,4.5339,0.6957,2.5107,96750.27,0.5488,15.32,27.04,76.13,-18.4,45.5,46.64
969,0.0117,4.4493,-0.2055,2.629,102600.81,0.4829,0.06,14.62,39.45,8.54,-23.54,32.44
970,0.3,3.8686,0.325,0.401,106520.0,2.2563,7.91,24.78,13.36,1.1,15.22,15.52
971,0.25,6.8691,0.1168,6.4847,51127.37,-0.6362,5.59,32.9,8.02,323.11,4167.7,3971.07
972,-0.3295,1.0785,-0.2683,1.3913,77128.36,-1.4285,-26.48,8.49,68.49,-13.87,0.0,0.0
973,0.13,2.2162,0.3188,0.3252,96742.32,0.6937,6.0,24.74,49.74,-14.59,51.94,5824.24
975,0.2031,3.5013,0.313,1.8961,108161.61,0.3946,5.93,77.27,4.4,4.24,-11.4,-3.64
976,0.0757,2.2912,-0.022,1.6638,159567.88,-0.4222,3.47,25.26,18.66,114.65,0.0,0.0
977,0.2882,3.9465,0.072,1.553,99928.27,1.192,7.57,13.72,56.49,25.14,-36.1,-72.89
978,0.021,4.0775,0.7904,2.6964,36010.0,0.1896,0.5,47.41,42.45,-2.75,-75.28,-171.83
979,0.0304,1.6397,-0.2488,0.4641,599328.66,0.1666,1.89,29.84,68.55,125.98,-74.02,46.28
980,0.16,4.0797,-0.0101,2.399,52814.0,0.6374,4.09,23.42,47.4,4.16,43.85,50.06
981,0.168,2.7853,0.1538,0.965,305843.04,1.4512,9.49,34.54,73.92,-4.75,-2.51,-62.36
982,-0.1787,1.6846,-0.0901,1.1239,180504.33,-0.4628,-10.07,13.25,75.87,-0.06,-1777.4,-2122.03
983,0.1475,5.4077,0.1214,0.2958,315120.0,3.2634,2.78,36.31,64.06,63.01,856.01,912.18
985,0.26,3.9983,0.6782,1.9974,12963.95,0.5103,6.67,13.94,21.79,30.77,0.0,0.0
987,0.081,5.7015,-0.5381,3.9974,222383.04,0.4341,1.44,28.34,74.82,114.7,198.68,204.64
988,0.06,3.6155,-0.3981,1.0467,89111.66,1.4445,1.72,24.87,44.48,20.48,22.33,29.41
989,0.75,4.7581,0.7044,2.0282,86935.42,1.4832,16.56,59.88,13.76,206.8,38.38,32.24
990,0.1635,12.3526,0.2889,10.3167,125301.19,0.9912,1.33,32.32,21.27,99.88,0.0,0.0
991,0.2923,1.5559,0.0914,0.2548,35000.0,0.2204,0.0,0.0,60.17,0.0,-27.25,0.0
993,0.07,4.0972,0.9669,2.79,37300.0,0.2405,1.74,56.9,58.21,-29.09,14.95,62.98
995,-0.61,0.0858,-0.2935,1.4539,17740.8,-2.4012,-145.62,17.67,97.02,157.71,0.0,0.0
996,0.0891,2.6857,0.0304,1.1595,23000.0,0.3647,3.52,8.49,14.57,33.78,108.07,65.97
997,0.5,2.6039,1.1793,0.0555,93839.95,1.5283,18.77,37.1,59.75,16.4,37.67,34.93
998,0.0816,4.1821,0.1298,2.2511,125619.47,0.8539,1.96,35.25,29.34,17.75,-24.09,36.1
999,1.22,8.8007,1.4221,1.1248,97890.0,6.1389,14.78,62.57,35.64,13.69,-4.11,1.54
1696,0.2542,3.0794,0.0669,0.478,114502.69,1.3157,7.98,18.92,36.0,0.0,-23.64,-23.91
1896,0.5376,5.0708,0.8958,3.5892,85527.6,0.3144,11.2,19.53,65.88,61.81,-17.88,-15.53
1979,0.27,7.4087,-1.4063,2.5017,790409.27,3.4899,3.69,23.15,69.37,53.41,164.73,181.74
2001,0.21,7.6162,0.1166,0.6594,108891.9,5.4238,2.83,38.9,30.21,13.01,48.86,47.43
2002,0.3382,1.5792,0.2615,0.0159,242067.72,0.493,23.62,30.75,69.64,50.68,46.28,57.88
2003,0.7,4.9285,0.7462,2.1696,44853.28,1.4777,14.52,42.8,15.55,16.02,19.34,22.56
2004,0.07,4.8141,0.1994,2.6899,203482.77,1.0314,1.49,27.99,56.75,33.92,-15.77,-17.65
2005,0.0132,3.9509,0.3535,2.4409,139640.0,0.4616,0.33,19.29,56.41,-12.57,-69.84,0.0
2006,0.14,2.045,0.4078,0.5922,45516.0,0.2596,7.0,31.09,41.96,7.09,296.24,769.99
2007,0.839,4.535,0.3547,0.4242,93008.77,2.6962,19.85,60.54,4.62,31.45,32.45,33.96
2008,0.14,5.1989,-0.3438,0.7412,106706.52,2.88,2.79,40.76,47.72,28.79,31.5,27.01
2009,0.28,5.1575,0.0876,2.4701,37054.94,1.5143,5.77,22.4,55.1,12.05,5.37,41.56
2010,0.18,3.4154,-0.123,1.828,325781.47,0.5339,5.29,15.1,31.16,53.19,5.51,-186.75
2011,0.04,4.8947,-0.5701,2.307,91721.22,1.3445,0.87,17.4,63.64,46.39,30.71,233.06
2012,0.02,2.5422,0.1916,0.5819,46762.55,0.8094,0.73,26.86,27.61,5.61,-54.98,-84.56
2013,0.0034,4.6784,-0.1546,1.7977,160383.7,1.5107,0.07,21.17,55.89,7.09,0.0,0.0
2014,0.12,4.7679,0.0051,1.7831,33574.45,1.484,2.48,22.33,24.54,1.88,-0.63,-3.9
2015,-0.015,0.7074,0.0005,2.5152,40070.38,-2.8526,0.0,2.31,5.73,-4.21,0.0,0.0
2016,0.1148,2.2113,2.8744,0.0637,80909.56,1.0115,5.33,35.23,75.76,29.73,109.01,154.46
2017,0.1198,2.4751,-0.2061,0.5785,34641.63,0.7722,4.94,27.24,45.11,0.41,0.54,2.77
2018,0.16,1.3876,-0.8482,0.0415,227782.74,0.2953,12.03,4.06,65.84,138.34,132.75,0.0
2019,0.64,3.2018,0.7775,1.0563,110079.81,1.2291,22.02,50.55,44.15,43.93,95.46,138.28
2020,0.332,3.7251,0.3953,1.8906,63917.59,0.7484,9.24,53.91,26.26,32.48,27.64,34.38
2021,-0.11,1.3739,0.0098,0.7275,68781.5,-0.4145,-7.45,13.21,40.98,-21.45,0.0,0.0
2022,0.4534,3.5992,0.5487,0.5629,51256.92,1.6767,13.2,41.71,18.18,20.84,10.34,17.56
2023,0.05,4.8104,0.0683,2.4915,75679.1,0.7377,1.23,48.44,30.23,15.45,2.81,6.99
2024,0.08,7.0579,0.4124,3.8491,931003.97,1.7876,1.41,14.36,49.02,9.62,-19.27,0.0
2025,0.61,5.0234,0.5622,0.9848,42900.0,2.201,12.71,35.54,30.36,20.44,11.9,12.88
2026,0.08,5.4208,0.0484,2.9573,42009.84,1.2581,1.46,31.29,17.17,53.58,88.82,86.45
2027,0.37,0.7628,0.3385,0.0197,873683.35,0.6937,54.18,70.09,31.42,18.8,26.49,1.81
2028,0.02,5.5566,-0.4524,0.1185,76020.93,4.0398,0.41,35.13,29.35,-14.1,-64.99,-75.33
2029,0.09,6.9862,0.2154,2.4878,75567.0,2.7013,1.35,34.18,31.93,13.89,9.81,25.4
2030,0.15,2.2201,-0.526,0.8451,72492.05,0.241,7.71,43.43,38.32,9.38,5.38,8.13
2031,0.0143,1.3405,0.1095,0.0181,219939.57,0.2598,1.06,27.75,35.42,-17.18,-75.61,-117.12
2032,0.581,7.7684,0.658,0.0659,63176.57,6.2691,7.76,31.14,36.86,25.96,33.16,46.31
2033,0.4073,3.8724,0.8127,1.0295,54949.07,1.5671,10.45,74.71,18.84,-0.81,13.47,9.7
2034,0.03,7.766,0.0181,5.5828,10804.0,0.7605,0.38,16.62,22.32,-4.43,0.0,0.0
2035,0.5534,4.3759,1.3619,1.1274,36360.13,1.9189,12.87,41.17,49.57,18.41,51.69,67.96
2036,0.36,2.7588,0.2609,0.7775,58210.64,0.861,13.94,15.31,53.83,108.77,29.52,22.35
2037,0.19,6.1557,2.3879,1.8939,32736.82,2.6269,3.09,26.53,67.7,6.97,-23.73,-5.33
2038,0.5213,5.5542,0.3364,0.0108,68490.0,4.0026,9.58,71.53,3.29,-15.14,-26.93,-21.12
2039,-0.0127,6.9548,0.748,3.7461,30539.87,1.7747,-0.18,51.34,76.05,-44.83,-106.62,-107.33
2040,0.0565,6.274,0.0744,4.4331,37228.22,0.6866,0.9,46.72,38.65,277.73,258.93,298.19
2041,0.5025,3.0545,0.1193,0.0333,88000.0,1.788,17.93,53.01,18.05,4.69,20.04,20.46
2042,0.19,6.2933,-0.3728,2.9901,100731.9,2.2393,4.08,13.67,52.22,30.77,63.26,69.15
2043,0.06,1.9662,-0.0065,0.5198,82800.07,0.3732,2.98,16.74,20.8,73.22,122.33,112.53
2044,0.14,1.353,0.292,0.0089,242148.27,0.3434,10.63,48.31,40.16,46.65,30.21,43.98
2045,0.04,3.2655,0.2956,0.9894,41690.4,0.9645,1.36,17.28,49.6,85.86,476.79,468.13
2046,-0.04,3.8217,-0.1483,2.3219,35360.94,0.3449,-1.04,16.84,36.89,9.91,0.0,0.0
2047,0.2,2.0622,-0.78,0.8345,126310.14,0.8782,10.07,17.01,65.81,-1.88,0.26,-0.21
2048,1.35,9.7657,2.7033,1.4754,53004.72,5.1985,14.73,21.46,54.79,27.48,344.81,471.28
2049,0.0881,5.3822,0.0378,1.0307,60681.8,3.1787,1.65,29.91,26.32,42.52,-14.91,-29.62
2050,0.48,2.6546,0.7273,0.2548,180147.61,1.2715,17.24,29.77,36.1,9.88,41.63,42.07
2051,1.38,7.695,-0.858,1.9627,92776.53,4.1464,19.55,21.77,59.41,-0.66,21.77,22.73
2052,-0.2032,1.8604,0.1343,1.1759,74595.97,-0.4475,-10.36,20.59,44.53,-43.53,-1352.3,0.0
2053,0.0762,4.1141,0.0114,2.1246,55832.93,0.8016,1.87,46.67,28.84,0.12,5.0,7.02
2054,0.0103,4.31,-0.0858,0.3242,41923.08,2.682,0.24,15.66,31.85,49.9,0.0,0.0
2055,0.1698,3.9013,-0.2659,1.4062,45051.21,1.441,4.43,17.46,72.97,65.22,-19.7,-47.87
2056,0.54,4.8245,1.1424,1.3174,82180.0,2.1158,11.81,24.9,31.86,19.0,36.52,56.79
2057,0.04,2.5968,0.0063,1.1261,19938.17,0.3829,1.59,20.83,19.11,5.97,-42.39,232.16
2058,-0.031,1.2774,-0.0221,0.0026,14344.83,0.1571,-2.37,31.72,11.96,-5.53,0.0,0.0
2059,0.0914,2.0249,-0.0497,0.4614,73079.26,0.4445,4.0,26.78,53.42,2.32,-18.27,-36.14
2060,0.034,4.5783,-0.6101,2.0821,60113.1,1.286,0.77,10.67,82.67,-7.25,5.17,8.62
2061,0.1002,2.4319,1.2463,1.816,66168.9,-0.4676,4.05,16.22,65.73,22.27,0.0,0.0
2062,0.21,2.2935,1.7955,0.0363,110250.0,0.9444,9.53,11.41,79.03,3.41,10.36,-2.84
2063,0.2185,2.9794,0.1205,0.3961,60128.58,1.512,7.57,62.08,19.66,19.63,8.37,20.71
2064,-0.22,1.7646,0.26,0.0117,167680.0,0.591,-11.42,17.07,42.64,3.59,-242.52,-245.27
2065,0.4038,5.4265,-0.6949,1.4914,156989.38,2.4848,7.3,35.14,28.23,15.17,5.0,26.55
2066,0.0231,1.7331,0.4483,0.7122,23100.0,-0.0757,1.34,27.23,74.33,0.4,12.2,38.68
2067,0.16,2.8329,0.2759,1.4184,109395.1,0.3619,5.7,11.66,42.9,18.11,2257.64,532.15
2068,-0.01,3.1939,0.7058,1.3914,60706.36,0.7017,-0.21,16.94,65.68,-16.34,-130.5,-251.32
2069,0.1119,1.5087,0.4325,1.3712,71111.22,-1.1953,8.47,15.13,75.6,11.93,0.0,0.0
2070,0.0813,1.1888,0.1704,0.0,63525.82,0.1438,7.09,34.98,70.17,27.23,0.0,0.0
2071,0.2102,1.3101,0.4419,-1.0491,52542.99,1.3593,8.92,32.62,69.62,90.52,40.3,110.9
2072,0.186,0.6488,-0.0565,1.0891,17600.0,-1.6577,33.41,16.07,85.46,-83.32,0.0,0.0
2073,-0.0377,5.6753,-0.1951,2.2096,93866.67,2.082,-0.85,22.86,46.42,-26.98,-121.59,-450.35
2074,1.1747,4.5142,1.4549,1.4881,87760.0,2.1893,29.86,46.93,61.23,73.3,76.35,74.19
2075,0.048,1.2932,0.1933,-0.2758,220677.18,0.4459,3.81,12.16,39.9,103.58,2555.79,3743.6
2076,0.1103,2.762,0.0102,1.395,36699.48,0.3389,4.11,27.97,39.01,1.47,-28.69,-29.1
2077,0.08,6.599,0.128,4.8567,58034.85,0.5535,1.41,22.97,44.05,27.08,0.0,0.0
2078,0.42,3.1403,1.1104,0.4762,253585.52,1.4102,14.12,21.92,58.7,33.54,58.52,40.63
2079,0.156,2.012,0.2322,0.4349,72797.15,0.464,8.06,19.5,13.88,46.23,396.68,609.18
2080,0.1698,10.0777,-0.1435,6.8523,80679.02,1.9514,1.7,27.59,59.31,33.09,82.11,155.3
